text_a,text_b,label,faq_id,candidate_faq_id,split,pair_type
can you meld sections from multiple english proficiency exam in order to satisfy english proficiency prerequisite ie combining the ielts publish section from one exam with an ielts reading section from another exam? Thanks.,what subjects will I study in European and Eurasian Studies at UOFT?,0,358,103,train,random
can you meld sections from multiple english proficiency exam in order to satisfy english proficiency prerequisite ie combining the ielts publish section from one exam with an ielts reading section from another exam? Thanks.,English is not my first language. Do I need to take the TOEFL exam?,0,358,438,train,hard
can you merge sections from multiple english proficiency exam in order to satisfy english proficiency prerequisite ie combining ielts compose section from one quiz with an ielts reading section from another quiz? Thanks.,Can you combine sections from multiple English proficiency tests in order to meet English proficiency requirements? (Ie. Combining the IELTS writing section from one test with an IELTS reading section from another test),1,358,358,dev,positive
can you merge sections from multiple english proficiency exam in order to satisfy english proficiency prerequisite ie combining ielts compose section from one quiz with an ielts reading section from another quiz? Thanks.,Is there a deadline to submit my transfer credit application and documentation?,0,358,384,dev,random
can you merge sections from multiple english proficiency exam in order to satisfy english proficiency prerequisite ie combining ielts compose section from one quiz with an ielts reading section from another quiz? Thanks.,Do I need to submit proof of English proficiency?,0,358,357,dev,hard
Quick question: i but send new english proficiency quiz score how protracted does it hold for the university to come it?,I just sent my new English proficiency test score. How long does it take for the university to get it?,1,359,359,train,positive
Quick question: i but send new english proficiency quiz score how protracted does it hold for the university to come it?,I applied last year / I'm a current or former OISE student - do I have to re-submit documents?,0,359,251,train,random
Quick question: i but send new english proficiency quiz score how protracted does it hold for the university to come it?,How long does it take CIC to process my application?,0,359,453,train,hard
i good send my new english proficiency quiz score how lasting does it bring the university to come? Any idea?,I just sent my new English proficiency test score. How long does it take for the university to get it?,1,359,359,train,positive
i good send my new english proficiency quiz score how lasting does it bring the university to come? Any idea?,What program of study should I apply to?,0,359,240,train,random
i good send my new english proficiency quiz score how lasting does it bring the university to come? Any idea?,Do I need to submit proof of English proficiency?,0,359,357,train,hard
i but send my new english proficiency quiz score how lengthy it bring for university to come it? Thanks.,I just sent my new English proficiency test score. How long does it take for the university to get it?,1,359,359,dev,positive
i but send my new english proficiency quiz score how lengthy it bring for university to come it? Thanks.,can you explain the structure of Global Professional Law at UOFT?,0,359,6,dev,random
i but send my new english proficiency quiz score how lengthy it bring for university to come it? Thanks.,Do I need to submit proof of English proficiency?,0,359,357,dev,hard
i send my ielts toefl scores last week do i acknowledge you received it?,"I sent my IELTS/TOEFL scores last week, how do I know if you have received it?",1,360,360,train,positive
i send my ielts toefl scores last week do i acknowledge you received it?,My institution will release transcripts to me but not to the institution to which I am applying. Will you accept transcripts submitted by me?,0,360,421,train,random
i send my ielts toefl scores last week do i acknowledge you received it?,"My school sent my transcript last week, how do I know if you have received it?",0,360,350,train,hard
Quick question: i send ielts toefl scores last week do i acknowledge if have received?,"I sent my IELTS/TOEFL scores last week, how do I know if you have received it?",1,360,360,train,positive
Quick question: i send ielts toefl scores last week do i acknowledge if have received?,Can I register for Jump Start before I get my Winter Session housing offer?,0,360,319,train,random
Quick question: i send ielts toefl scores last week do i acknowledge if have received?,"My school sent my transcript last week, how do I know if you have received it?",0,360,350,train,hard
i send my ielts toefl scores last week do i recognize you have received? Thanks.,"I sent my IELTS/TOEFL scores last week, how do I know if you have received it?",1,360,360,dev,positive
i send my ielts toefl scores last week do i recognize you have received? Thanks.,Where do I collect my graduation gown?,0,360,275,dev,random
i send my ielts toefl scores last week do i recognize you have received? Thanks.,"My school sent my transcript last week, how do I know if you have received it?",0,360,350,dev,hard
can i welcome an admission conclusion before sending in my english language examination outcome i have all mandatory requirement? Any idea?,Can I receive an admission decision before sending in my English language test results? I have all required prerequisites.,1,361,361,train,positive
can i welcome an admission conclusion before sending in my english language examination outcome i have all mandatory requirement? Any idea?,what kind of research is done in Master of Forest Conservation at UOFT?,0,361,194,train,random
can i welcome an admission conclusion before sending in my english language examination outcome i have all mandatory requirement? Any idea?,If I need to provide proof of English language proficiency will I get an offer of admission?,0,361,263,train,hard
Quick question: can i incur admission conclusion before sending in my english language examination outcome have all mandatory requirement?,Can I receive an admission decision before sending in my English language test results? I have all required prerequisites.,1,361,361,train,positive
Quick question: can i incur admission conclusion before sending in my english language examination outcome have all mandatory requirement?,what research opportunities exist in Postdoctoral Studies in the School of Architecture at MCGILL?,0,361,192,train,random
Quick question: can i incur admission conclusion before sending in my english language examination outcome have all mandatory requirement?,My academic records are in a language other than English. Shall I also submit English translations of my documents?,0,361,427,train,hard
Could you tell me can welcome an admission conclusion sending in my english language exam outcome i have all necessary requirement?,Can I receive an admission decision before sending in my English language test results? I have all required prerequisites.,1,361,361,dev,positive
Could you tell me can welcome an admission conclusion sending in my english language exam outcome i have all necessary requirement?,what makes the Master of Business Administration (Extended Full-Time MBA) program at UOFT unique?,0,361,109,dev,random
Could you tell me can welcome an admission conclusion sending in my english language exam outcome i have all necessary requirement?,English is not my first language. Do I need to take the TOEFL exam?,0,361,438,dev,hard
"Hi, what does signify when provide admission tell that ace utm is a condition?",What does it mean when my offer of admission says that ACE@UTM is a condition?,1,362,362,train,positive
"Hi, what does signify when provide admission tell that ace utm is a condition?",How do I become a Field Instructor?,0,362,500,train,random
"Hi, what does signify when provide admission tell that ace utm is a condition?",Where can I learn more about ACE@UTM?,0,362,365,train,hard
what does it think my provide of admission tell that ace utm is a condition? Thanks.,What does it mean when my offer of admission says that ACE@UTM is a condition?,1,362,362,train,positive
what does it think my provide of admission tell that ace utm is a condition? Thanks.,How can I give feedback about practicum-related issues?,0,362,498,train,random
what does it think my provide of admission tell that ace utm is a condition? Thanks.,Where can I learn more about ACE@UTM?,0,362,365,train,hard
Help needed: what does it imply when my provide of admission tell ace utm condition?,What does it mean when my offer of admission says that ACE@UTM is a condition?,1,362,362,dev,positive
Help needed: what does it imply when my provide of admission tell ace utm condition?,what can I do with a degree in Aerospace Science and Engineering from UOFT?,0,362,70,dev,random
Help needed: what does it imply when my provide of admission tell ace utm condition?,Where can I learn more about ACE@UTM?,0,362,365,dev,hard
Could you tell me i eligible for both the summer and the fall winter plan streams which one should i prefer?,I am eligible for both the Summer and the Fall-Winter program streams. Which one should I choose?,1,363,363,train,positive
Could you tell me i eligible for both the summer and the fall winter plan streams which one should i prefer?,what research opportunities exist in Counselling and Clinical Psychology - Field in Clinical and Counselling Psychology (OISE) at UOFT?,0,363,129,train,random
Could you tell me i eligible for both the summer and the fall winter plan streams which one should i prefer?,Should I send the results from courses I take in the summer before I start U of T Mississauga?,0,363,400,train,hard
i am eligible both summer and the fall winter plan streams which one i prefer? Any idea?,I am eligible for both the Summer and the Fall-Winter program streams. Which one should I choose?,1,363,363,train,positive
i am eligible both summer and the fall winter plan streams which one i prefer? Any idea?,what can I do with a degree in Health Informatics from UOFT?,0,363,165,train,random
i am eligible both summer and the fall winter plan streams which one i prefer? Any idea?,Am I eligible to work in Canada while studying?,0,363,452,train,hard
i eligible for both the summer the fall winter plan streams which one should i prefer? Any idea?,I am eligible for both the Summer and the Fall-Winter program streams. Which one should I choose?,1,363,363,dev,positive
i eligible for both the summer the fall winter plan streams which one should i prefer? Any idea?,I am an international applicant. How do I know if you recognize my degree?,0,363,407,dev,random
i eligible for both the summer the fall winter plan streams which one should i prefer? Any idea?,Should I send the results from courses I take in the summer before I start U of T Mississauga?,0,363,400,dev,hard
Help needed: if i pass an english proficiency exam finish the ace utm curriculum i do?,"If I pass an English proficiency test before completing the ACE@UTM program, what should I do?",1,364,364,train,positive
Help needed: if i pass an english proficiency exam finish the ace utm curriculum i do?,what are the career prospects for School and Clinical Child Psychology graduates from UOFT?,0,364,92,train,random
Help needed: if i pass an english proficiency exam finish the ace utm curriculum i do?,Do I need to submit proof of English proficiency?,0,364,357,train,hard
if i pass english proficiency exam before finish the ace utm curriculum what should i do?,"If I pass an English proficiency test before completing the ACE@UTM program, what should I do?",1,364,364,train,positive
if i pass english proficiency exam before finish the ace utm curriculum what should i do?,What do I do if I see someone smoking on campus?,0,364,314,train,random
if i pass english proficiency exam before finish the ace utm curriculum what should i do?,Do I need to submit proof of English proficiency?,0,364,357,train,hard
if i pass an english proficiency quiz before finish the ace utm curriculum what should i do? Any idea?,"If I pass an English proficiency test before completing the ACE@UTM program, what should I do?",1,364,364,dev,positive
if i pass an english proficiency quiz before finish the ace utm curriculum what should i do? Any idea?,what kind of research is done in English at UOFT?,0,364,110,dev,random
if i pass an english proficiency quiz before finish the ace utm curriculum what should i do? Any idea?,Do I need to submit proof of English proficiency?,0,364,357,dev,hard
where i see more about ace utm?,Where can I learn more about ACE@UTM?,1,365,365,train,positive
where i see more about ace utm?,can you explain the structure of Master of Applied Science (MASc) at UOFT?,0,365,75,train,random
where i see more about ace utm?,"If I pass an English proficiency test before completing the ACE@UTM program, what should I do?",0,365,364,train,hard
"Hi, where teach more about ace utm?",Where can I learn more about ACE@UTM?,1,365,365,train,positive
"Hi, where teach more about ace utm?",What happens if I don't get an interview at one of my choices?,0,365,493,train,random
"Hi, where teach more about ace utm?",What does it mean when my offer of admission says that ACE@UTM is a condition?,0,365,362,train,hard
Could you tell me where can i see more about ace utm?,Where can I learn more about ACE@UTM?,1,365,365,dev,positive
Could you tell me where can i see more about ace utm?,Why didn't I receive the alert right away - or at all?,0,365,299,dev,random
Could you tell me where can i see more about ace utm?,"If I pass an English proficiency test before completing the ACE@UTM program, what should I do?",0,365,364,dev,hard
how do prepare convinced i m considered scholarships what scholarships useable to me? Thanks.,How do I make sure I'm considered for scholarships? What scholarships are available to me?,1,366,366,train,positive
how do prepare convinced i m considered scholarships what scholarships useable to me? Thanks.,can you explain the structure of Finance at UOFT?,0,366,71,train,random
how do prepare convinced i m considered scholarships what scholarships useable to me? Thanks.,When will I find out about scholarships?,0,366,368,train,hard
Quick question: how i get confident m considered scholarships what scholarships are useable to me?,How do I make sure I'm considered for scholarships? What scholarships are available to me?,1,366,366,train,positive
Quick question: how i get confident m considered scholarships what scholarships are useable to me?,Do I have to list all the schools and institutions I have attended?,0,366,413,train,random
Quick question: how i get confident m considered scholarships what scholarships are useable to me?,When will I find out about scholarships?,0,366,368,train,hard
how do i give confident i m considered for scholarships what scholarships are accessible me? Thanks.,How do I make sure I'm considered for scholarships? What scholarships are available to me?,1,366,366,dev,positive
how do i give confident i m considered for scholarships what scholarships are accessible me? Thanks.,I am eligible for both the Summer and the Fall-Winter program streams. Which one should I choose?,0,366,363,dev,random
how do i give confident i m considered for scholarships what scholarships are accessible me? Thanks.,When will I find out about scholarships?,0,366,368,dev,hard
"Hi, what if my final high school class alteration after i receive my scholarship provide?",What if my final high school grades change after I receive my scholarship offer?,1,367,367,train,positive
"Hi, what if my final high school class alteration after i receive my scholarship provide?",what research opportunities exist in Master of Education in Counselling Psychology; (Global Mental Health & Counselling Psychology Field) Dual Degree Programs at UOFT?,0,367,24,train,random
"Hi, what if my final high school class alteration after i receive my scholarship provide?",How and when will I receive my scholarship/award payment?,0,367,377,train,hard
what if my final high school class switch i receive my scholarship extend? Any idea?,What if my final high school grades change after I receive my scholarship offer?,1,367,367,train,positive
what if my final high school class switch i receive my scholarship extend? Any idea?,what kind of research is done in PhD in Forestry at UOFT?,0,367,174,train,random
what if my final high school class switch i receive my scholarship extend? Any idea?,How do I extend my study permit?,0,367,459,train,hard
Could you tell me what if my final high school class alteration after i receive my scholarship provide?,What if my final high school grades change after I receive my scholarship offer?,1,367,367,dev,positive
Could you tell me what if my final high school class alteration after i receive my scholarship provide?,What if it's really difficult for me to get an academic (or professional) letter of reference?,0,367,259,dev,random
Could you tell me what if my final high school class alteration after i receive my scholarship provide?,My referee did not receive the email from the School of Graduate Studies. Could you please resend it?,0,367,432,dev,hard
Could you tell me when discover away about scholarships?,When will I find out about scholarships?,1,368,368,train,positive
Could you tell me when discover away about scholarships?,It says in my Engineering Applicant Portal that I will be receiving a scholarship for first year -- do I have to do something to receive this?,0,368,470,train,random
Could you tell me when discover away about scholarships?,How do I make sure I'm considered for scholarships? What scholarships are available to me?,0,368,366,train,hard
when will i get down about scholarships? Thanks.,When will I find out about scholarships?,1,368,368,train,positive
when will i get down about scholarships? Thanks.,what can I do with a degree in Katie Filek from UOFT?,0,368,227,train,random
when will i get down about scholarships? Thanks.,How do I make sure I'm considered for scholarships? What scholarships are available to me?,0,368,366,train,hard
Help needed: when will i see away scholarships?,When will I find out about scholarships?,1,368,368,dev,positive
Help needed: when will i see away scholarships?,What happens if I don't get an interview at one of my choices?,0,368,493,dev,random
Help needed: when will i see away scholarships?,How do I make sure I'm considered for scholarships? What scholarships are available to me?,0,368,366,dev,hard
"Hi, i was grant the university of toronto international scholar award but there lately a shift to my legitimate position and today i stipulate domestic tuition what do i do?",I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,1,369,369,train,positive
"Hi, i was grant the university of toronto international scholar award but there lately a shift to my legitimate position and today i stipulate domestic tuition what do i do?",I have a health issue or disability that may impact my academic performance. What accommodations are available?,0,369,474,train,random
"Hi, i was grant the university of toronto international scholar award but there lately a shift to my legitimate position and today i stipulate domestic tuition what do i do?",I was awarded the University of Toronto International Scholar Award. Is this scholarship offer tenable with other scholarships?,0,369,375,train,hard
Quick question: i was grant the university of toronto international scholar award but there has lately been a shift to my legitimate position and today stipulate for domestic tuition what do?,I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,1,369,369,train,positive
Quick question: i was grant the university of toronto international scholar award but there has lately been a shift to my legitimate position and today stipulate for domestic tuition what do?,Can I find my own practicum?,0,369,482,train,random
Quick question: i was grant the university of toronto international scholar award but there has lately been a shift to my legitimate position and today stipulate for domestic tuition what do?,I was awarded the University of Toronto International Scholar Award. Is this scholarship offer tenable with other scholarships?,0,369,375,train,hard
i was grant the university of toronto international scholar award but has lately a alter to my legitimate position and today i stipulate for domestic tuition what i? Any idea?,I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,1,369,369,dev,positive
i was grant the university of toronto international scholar award but has lately a alter to my legitimate position and today i stipulate for domestic tuition what i? Any idea?,can you explain the structure of Master of Applied Science (MASc) at UOFT?,0,369,75,dev,random
i was grant the university of toronto international scholar award but has lately a alter to my legitimate position and today i stipulate for domestic tuition what i? Any idea?,I was awarded the University of Toronto International Scholar Award. Is this scholarship offer tenable with other scholarships?,0,369,375,dev,hard
i obtain two provide of admission from university of toronto from two different faculties campuses will my scholarship provide be transferrable? Any idea?,I received two offers of admission from the University of Toronto from two different faculties/campuses. Will my scholarship offers be transferrable?,1,370,370,train,positive
i obtain two provide of admission from university of toronto from two different faculties campuses will my scholarship provide be transferrable? Any idea?,"describe the PhD in Architecture, Landscape, and Design curriculum at UOFT.",0,370,3,train,random
i obtain two provide of admission from university of toronto from two different faculties campuses will my scholarship provide be transferrable? Any idea?,Can I apply to two different programs at UTM?,0,370,331,train,hard
i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide be transferrable?,I received two offers of admission from the University of Toronto from two different faculties/campuses. Will my scholarship offers be transferrable?,1,370,370,train,positive
i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide be transferrable?,How do I become a Field Instructor?,0,370,500,train,random
i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide be transferrable?,Can I apply to two different programs at UTM?,0,370,331,train,hard
Help needed: i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide transferrable?,I received two offers of admission from the University of Toronto from two different faculties/campuses. Will my scholarship offers be transferrable?,1,370,370,dev,positive
Help needed: i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide transferrable?,I am an international applicant. How do I know if you recognize my degree?,0,370,407,dev,random
Help needed: i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide transferrable?,Can I apply to two different programs at UTM?,0,370,331,dev,hard
what is a renewable accolade? Thanks.,"What is a ""renewable"" award?",1,371,371,train,positive
what is a renewable accolade? Thanks.,what are the admission requirements for One Year MMPA at UOFT?,0,371,209,train,random
what is a renewable accolade? Thanks.,"If the award is renewable, what grade should I maintain?",0,371,372,train,hard
what is renewable accolade? Any idea?,"What is a ""renewable"" award?",1,371,371,train,positive
what is renewable accolade? Any idea?,How long does it take CIC to process my application?,0,371,453,train,random
what is renewable accolade? Any idea?,"If the award is renewable, what grade should I maintain?",0,371,372,train,hard
Quick question: what is a renewable prize?,"What is a ""renewable"" award?",1,371,371,dev,positive
Quick question: what is a renewable prize?,Will credits earned in secondary school or at a different post-secondary institution be eligible for prerequisites of the Computer Science program?,0,371,401,dev,random
Quick question: what is a renewable prize?,"If the award is renewable, what grade should I maintain?",0,371,372,dev,hard
Could you tell me if the honor is renewable tier should i keep?,"If the award is renewable, what grade should I maintain?",1,372,372,train,positive
Could you tell me if the honor is renewable tier should i keep?,what kind of research is done in Master of Science in Forestry at UOFT?,0,372,121,train,random
Could you tell me if the honor is renewable tier should i keep?,"What is a ""renewable"" award?",0,372,371,train,hard
Help needed: if honor is renewable what tier preserve?,"If the award is renewable, what grade should I maintain?",1,372,372,train,positive
Help needed: if honor is renewable what tier preserve?,what can I do with a degree in Physical Therapy from UOFT?,0,372,85,train,random
Help needed: if honor is renewable what tier preserve?,"What is a ""renewable"" award?",0,372,371,train,hard
"Hi, if the honor is renewable what class uphold?","If the award is renewable, what grade should I maintain?",1,372,372,dev,positive
"Hi, if the honor is renewable what class uphold?",can you explain the structure of Immunology at UOFT?,0,372,23,dev,random
"Hi, if the honor is renewable what class uphold?","What is a ""renewable"" award?",0,372,371,dev,hard
"Hi, if i fail to fulfill renewable weather one year fulfill them the next can i receive the honor?","If I fail to meet renewable conditions one year, but meet them the next, can I receive the award?",1,373,373,train,positive
"Hi, if i fail to fulfill renewable weather one year fulfill them the next can i receive the honor?",can you explain the structure of Master of Applied Science (MASc) at UOFT?,0,373,75,train,random
"Hi, if i fail to fulfill renewable weather one year fulfill them the next can i receive the honor?",can you explain the structure of One Year MMPA at UOFT?,0,373,40,train,hard
Quick question: if i fail to fulfill renewable circumstance one year fulfill the next can i receive honor?,"If I fail to meet renewable conditions one year, but meet them the next, can I receive the award?",1,373,373,train,positive
Quick question: if i fail to fulfill renewable circumstance one year fulfill the next can i receive honor?,What personal information does the system store?,0,373,302,train,random
Quick question: if i fail to fulfill renewable circumstance one year fulfill the next can i receive honor?,can you explain the structure of One Year MMPA at UOFT?,0,373,40,train,hard
Quick question: if i fail fulfill renewable circumstance one year but fulfill them next can i receive prize?,"If I fail to meet renewable conditions one year, but meet them the next, can I receive the award?",1,373,373,dev,positive
Quick question: if i fail fulfill renewable circumstance one year but fulfill them next can i receive prize?,what can I do with a degree in Art History from UOFT?,0,373,88,dev,random
Quick question: if i fail fulfill renewable circumstance one year but fulfill them next can i receive prize?,can you explain the structure of One Year MMPA at UOFT?,0,373,40,dev,hard
Help needed: if dilute path burden to portion time position this involve my eligibility for an honor?,"If I reduce my course load to part-time status, will this affect my eligibility for an award?",1,374,374,train,positive
Help needed: if dilute path burden to portion time position this involve my eligibility for an honor?,what kind of research is done in Molecular Genetics at UOFT?,0,374,159,train,random
Help needed: if dilute path burden to portion time position this involve my eligibility for an honor?,"I'm an international student, and this will be my first time studying in Canada. How can I prepare for arrival?",0,374,472,train,hard
Help needed: if trim my path burden to role time position will this impact my eligibility for an accolade?,"If I reduce my course load to part-time status, will this affect my eligibility for an award?",1,374,374,train,positive
Help needed: if trim my path burden to role time position will this impact my eligibility for an accolade?,Where can we take photos after the ceremony?,0,374,281,train,random
Help needed: if trim my path burden to role time position will this impact my eligibility for an accolade?,"I'm an international student, and this will be my first time studying in Canada. How can I prepare for arrival?",0,374,472,train,hard
Quick question: if i cut my path burden portion time position will this involve my eligibility for an honor?,"If I reduce my course load to part-time status, will this affect my eligibility for an award?",1,374,374,dev,positive
Quick question: if i cut my path burden portion time position will this involve my eligibility for an honor?,"Can I drop a course, or study part-time?",0,374,467,dev,random
Quick question: if i cut my path burden portion time position will this involve my eligibility for an honor?,"I'm an international student, and this will be my first time studying in Canada. How can I prepare for arrival?",0,374,472,dev,hard
Help needed: i was grant the university of toronto international scholar award is this scholarship bid reasonable with other scholarships?,I was awarded the University of Toronto International Scholar Award. Is this scholarship offer tenable with other scholarships?,1,375,375,train,positive
Help needed: i was grant the university of toronto international scholar award is this scholarship bid reasonable with other scholarships?,where do Master of Education in Developmental Psychology & Education graduates from UOFT typically work?,0,375,77,train,random
Help needed: i was grant the university of toronto international scholar award is this scholarship bid reasonable with other scholarships?,I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,0,375,369,train,hard
Could you tell me i was grant the university of toronto international scholar award is scholarship bid reasonable with other scholarships?,I was awarded the University of Toronto International Scholar Award. Is this scholarship offer tenable with other scholarships?,1,375,375,train,positive
Could you tell me i was grant the university of toronto international scholar award is scholarship bid reasonable with other scholarships?,Do I need to ask my high school to mail in my transcript now?,0,375,344,train,random
Could you tell me i was grant the university of toronto international scholar award is scholarship bid reasonable with other scholarships?,I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,0,375,369,train,hard
"Hi, i was grant university of toronto international scholar award is this scholarship provide reasonable with other scholarships?",I was awarded the University of Toronto International Scholar Award. Is this scholarship offer tenable with other scholarships?,1,375,375,dev,positive
"Hi, i was grant university of toronto international scholar award is this scholarship provide reasonable with other scholarships?",can you explain the structure of Social Justice Education at UOFT?,0,375,106,dev,random
"Hi, i was grant university of toronto international scholar award is this scholarship provide reasonable with other scholarships?",I was awarded the University of Toronto International Scholar Award but there has recently been a change to my legal status and now I qualify for domestic tuition. What do I do?,0,375,369,dev,hard
Could you tell me i was mandatory to pay admission deposit is this refundable?,"I was required to pay an Admission Deposit, is this refundable?",1,376,376,train,positive
Could you tell me i was mandatory to pay admission deposit is this refundable?,what kind of research is done in Teaching at UOFT?,0,376,112,train,random
Could you tell me i was mandatory to pay admission deposit is this refundable?,I was refused admission - can I appeal?,0,376,270,train,hard
"Hi, i was mandatory pay an admission deposit this refundable?","I was required to pay an Admission Deposit, is this refundable?",1,376,376,train,positive
"Hi, i was mandatory pay an admission deposit this refundable?",The online admission application won't let me apply to the program I want - what's wrong?,0,376,248,train,random
"Hi, i was mandatory pay an admission deposit this refundable?",I was refused admission - can I appeal?,0,376,270,train,hard
i was mandatory to pay an admission deposit this refundable? Thanks.,"I was required to pay an Admission Deposit, is this refundable?",1,376,376,dev,positive
i was mandatory to pay an admission deposit this refundable? Thanks.,What is the Practicum Administration System (PAS)?,0,376,479,dev,random
i was mandatory to pay an admission deposit this refundable? Thanks.,I was refused admission - can I appeal?,0,376,270,dev,hard
Could you tell me how and when will i receive scholarship prize payment?,How and when will I receive my scholarship/award payment?,1,377,377,train,positive
Could you tell me how and when will i receive scholarship prize payment?,How do I know if I require a TOEFL score?,0,377,262,train,random
Could you tell me how and when will i receive scholarship prize payment?,How will I receive alerts?,0,377,288,train,hard
how and when will i receive scholarship prize payment? Any idea?,How and when will I receive my scholarship/award payment?,1,377,377,train,positive
how and when will i receive scholarship prize payment? Any idea?,My referee did not receive the email from the School of Graduate Studies. Could you please resend it?,0,377,432,train,random
how and when will i receive scholarship prize payment? Any idea?,How will I receive alerts?,0,377,288,train,hard
"Hi, how will i receive my scholarship prize payment?",How and when will I receive my scholarship/award payment?,1,377,377,dev,positive
"Hi, how will i receive my scholarship prize payment?",can you explain the structure of Higher Education at UOFT?,0,377,46,dev,random
"Hi, how will i receive my scholarship prize payment?",How will I receive alerts?,0,377,288,dev,hard
"Hi, can defer my tuition and fee payments until my honor is credited to scholar account?",Can I defer my tuition and fee payments until my award is credited to my student account?,1,378,378,train,positive
"Hi, can defer my tuition and fee payments until my honor is credited to scholar account?",what kind of research is done in Electrical and Computer Engineering at UOFT?,0,378,67,train,random
"Hi, can defer my tuition and fee payments until my honor is credited to scholar account?",How can I pay my tuition fees?,0,378,469,train,hard
"Hi, can i defer tuition fee payments until my prize is credited to my pupil account?",Can I defer my tuition and fee payments until my award is credited to my student account?,1,378,378,train,positive
"Hi, can i defer tuition fee payments until my prize is credited to my pupil account?",can you explain the structure of Immunology at UOFT?,0,378,23,train,random
"Hi, can i defer tuition fee payments until my prize is credited to my pupil account?",How can I pay my tuition fees?,0,378,469,train,hard
Quick question: can i defer my tuition fee payments until my honor is credited my scholar account?,Can I defer my tuition and fee payments until my award is credited to my student account?,1,378,378,dev,positive
Quick question: can i defer my tuition fee payments until my honor is credited my scholar account?,How many reference letters are required for admission?,0,378,430,dev,random
Quick question: can i defer my tuition fee payments until my honor is credited my scholar account?,How can I pay my tuition fees?,0,378,469,dev,hard
Quick question: can postpone my scholarship s to the following september?,Can I defer my scholarship(s) to the following September?,1,379,379,train,positive
Quick question: can postpone my scholarship s to the following september?,can you explain the structure of Medical Science at UOFT?,0,379,51,train,random
Quick question: can postpone my scholarship s to the following september?,How and when will I receive my scholarship/award payment?,0,379,377,train,hard
Quick question: can i postpone my scholarship s the following september?,Can I defer my scholarship(s) to the following September?,1,379,379,train,positive
Quick question: can i postpone my scholarship s the following september?,How am I matched to a practicum?,0,379,478,train,random
Quick question: can i postpone my scholarship s the following september?,How and when will I receive my scholarship/award payment?,0,379,377,train,hard
Could you tell me can i accede my scholarship s the following september?,Can I defer my scholarship(s) to the following September?,1,379,379,dev,positive
Could you tell me can i accede my scholarship s the following september?,"what are the admission requirements for PhD in Architecture, Landscape, and Design at UOFT?",0,379,196,dev,random
Could you tell me can i accede my scholarship s the following september?,I received a suspicious-looking email from a U of T account. How can I tell if it's legitimate?,0,379,477,dev,hard
Could you tell me i even questions my u t mississauga admission accolade who touch?,I still have questions about my U of T Mississauga admission award. Who do I contact?,1,380,380,train,positive
Could you tell me i even questions my u t mississauga admission accolade who touch?,what subjects will I study in Social Justice Education at UOFT?,0,380,81,train,random
Could you tell me i even questions my u t mississauga admission accolade who touch?,When should I register for courses at U of T Mississauga?,0,380,394,train,hard
i nonetheless questions about my u of t mississauga admission honor who do touch?,I still have questions about my U of T Mississauga admission award. Who do I contact?,1,380,380,train,positive
i nonetheless questions about my u of t mississauga admission honor who do touch?,what can I do with a degree in Communications from MCGILL?,0,380,236,train,random
i nonetheless questions about my u of t mississauga admission honor who do touch?,Who do I contact if I have questions about the smoke-free policy?,0,380,317,train,hard
"Hi, i yet have questions u of t mississauga admission accolade who do i liaison?",I still have questions about my U of T Mississauga admission award. Who do I contact?,1,380,380,dev,positive
"Hi, i yet have questions u of t mississauga admission accolade who do i liaison?",What if my final high school grades change after I receive my scholarship offer?,0,380,367,dev,random
"Hi, i yet have questions u of t mississauga admission accolade who do i liaison?",Who do I contact if I have questions about the smoke-free policy?,0,380,317,dev,hard
Quick question: how lasting will appraisal hold?,How long will an assessment take?,1,381,381,train,positive
Quick question: how lasting will appraisal hold?,"My mid-term grades will not be released until December/January/February, how should I self-report my grades?",0,381,347,train,random
Quick question: how lasting will appraisal hold?,How will I receive alerts?,0,381,288,train,hard
how lengthy appraisal hold? Thanks.,How long will an assessment take?,1,381,381,train,positive
how lengthy appraisal hold? Thanks.,How often will I receive alerts?,0,381,293,train,random
how lengthy appraisal hold? Thanks.,How will I find out how many transfer credits I have received?,0,381,387,train,hard
how lengthy will an appraisal hold? Any idea?,How long will an assessment take?,1,381,381,dev,positive
how lengthy will an appraisal hold? Any idea?,"Once I'm inside Convocation Hall, will I be able to leave and enter again?",0,381,274,dev,random
how lengthy will an appraisal hold? Any idea?,Are any courses offered online?,0,381,466,dev,hard
how does u of t mississauga evaluate courses for equivalency? Thanks.,How does U of T Mississauga assess courses for equivalency?,1,382,382,train,positive
how does u of t mississauga evaluate courses for equivalency? Thanks.,what research opportunities exist in Doctor of Philosophy in School & Clinical Child Psychology at UOFT?,0,382,49,train,random
