query,expected_faq_id,split,substitutions
what if my final high school class switch i receive my scholarship extend? Any idea?,367,train,grades>class change>switch offer>extend
Could you tell me what if my final high school class alteration after i receive my scholarship provide?,367,dev,grades>class change>alteration offer>provide
Could you tell me when discover away about scholarships?,368,train,find>discover out>away
when will i get down about scholarships? Thanks.,368,train,find>get out>down
Help needed: when will i see away scholarships?,368,dev,find>see out>away
"Hi, i was grant the university of toronto international scholar award but there lately a shift to my legitimate position and today i stipulate domestic tuition what do i do?",369,train,awarded>grant recently>lately change>shift legal>legitimate status>position now>today qualify>stipulate
Quick question: i was grant the university of toronto international scholar award but there has lately been a shift to my legitimate position and today stipulate for domestic tuition what do?,369,train,awarded>grant recently>lately change>shift legal>legitimate status>position now>today qualify>stipulate
i was grant the university of toronto international scholar award but has lately a alter to my legitimate position and today i stipulate for domestic tuition what i? Any idea?,369,dev,awarded>grant recently>lately change>alter legal>legitimate status>position now>today qualify>stipulate
i obtain two provide of admission from university of toronto from two different faculties campuses will my scholarship provide be transferrable? Any idea?,370,train,received>obtain offers>provide offers>provide
i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide be transferrable?,370,train,received>obtain offers>provide offers>provide
Help needed: i obtain two provide of admission from the university of toronto two different faculties campuses will scholarship provide transferrable?,370,dev,received>obtain offers>provide offers>provide
what is a renewable accolade? Thanks.,371,train,award>accolade
what is renewable accolade? Any idea?,371,train,award>accolade
Quick question: what is a renewable prize?,371,dev,award>prize
Could you tell me if the honor is renewable tier should i keep?,372,train,award>honor grade>tier maintain>keep
Help needed: if honor is renewable what tier preserve?,372,train,award>honor grade>tier maintain>preserve
"Hi, if the honor is renewable what class uphold?",372,dev,award>honor grade>class maintain>uphold
"Hi, if i fail to fulfill renewable weather one year fulfill them the next can i receive the honor?",373,train,meet>fulfill conditions>weather meet>fulfill award>honor
Quick question: if i fail to fulfill renewable circumstance one year fulfill the next can i receive honor?,373,train,meet>fulfill conditions>circumstance meet>fulfill award>honor
Quick question: if i fail fulfill renewable circumstance one year but fulfill them next can i receive prize?,373,dev,meet>fulfill conditions>circumstance meet>fulfill award>prize
Help needed: if dilute path burden to portion time position this involve my eligibility for an honor?,374,train,reduce>dilute course>path load>burden part>portion status>position affect>involve award>honor
Help needed: if trim my path burden to role time position will this impact my eligibility for an accolade?,374,train,reduce>trim course>path load>burden part>role status>position affect>impact award>accolade
Quick question: if i cut my path burden portion time position will this involve my eligibility for an honor?,374,dev,reduce>cut course>path load>burden part>portion status>position affect>involve award>honor
Help needed: i was grant the university of toronto international scholar award is this scholarship bid reasonable with other scholarships?,375,train,awarded>grant offer>bid tenable>reasonable
Could you tell me i was grant the university of toronto international scholar award is scholarship bid reasonable with other scholarships?,375,train,awarded>grant offer>bid tenable>reasonable
"Hi, i was grant university of toronto international scholar award is this scholarship provide reasonable with other scholarships?",375,dev,awarded>grant offer>provide tenable>reasonable
Could you tell me i was mandatory to pay admission deposit is this refundable?,376,train,required>mandatory
"Hi, i was mandatory pay an admission deposit this refundable?",376,train,required>mandatory
i was mandatory to pay an admission deposit this refundable? Thanks.,376,dev,required>mandatory
Could you tell me how and when will i receive scholarship prize payment?,377,train,award>prize
how and when will i receive scholarship prize payment? Any idea?,377,train,award>prize
"Hi, how will i receive my scholarship prize payment?",377,dev,award>prize
"Hi, can defer my tuition and fee payments until my honor is credited to scholar account?",378,train,award>honor student>scholar
"Hi, can i defer tuition fee payments until my prize is credited to my pupil account?",378,train,award>prize student>pupil
Quick question: can i defer my tuition fee payments until my honor is credited my scholar account?,378,dev,award>honor student>scholar
Quick question: can postpone my scholarship s to the following september?,379,train,defer>postpone
Quick question: can i postpone my scholarship s the following september?,379,train,defer>postpone
Could you tell me can i accede my scholarship s the following september?,379,dev,defer>accede
Could you tell me i even questions my u t mississauga admission accolade who touch?,380,train,still>even award>accolade contact>touch
i nonetheless questions about my u of t mississauga admission honor who do touch?,380,train,still>nonetheless award>honor contact>touch
"Hi, i yet have questions u of t mississauga admission accolade who do i liaison?",380,dev,still>yet award>accolade contact>liaison
Quick question: how lasting will appraisal hold?,381,train,long>lasting assessment>appraisal take>hold
how lengthy appraisal hold? Thanks.,381,train,long>lengthy assessment>appraisal take>hold
how lengthy will an appraisal hold? Any idea?,381,dev,long>lengthy assessment>appraisal take>hold
how does u of t mississauga evaluate courses for equivalency? Thanks.,382,train,assess>evaluate
how does u t mississauga evaluate courses for equivalency? Thanks.,382,train,assess>evaluate
Could you tell me how u of t mississauga evaluate courses for equivalency?,382,dev,assess>evaluate
Help needed: can i appeal a transfer credit decision?,383,train,
Quick question: can i appeal transfer credit decision?,383,train,
Quick question: can i appeal a transfer credit decision?,383,dev,
Quick question: is there a deadline submit my transfer credit application documentation?,384,train,
Quick question: is a deadline to submit my transfer credit application and documentation?,384,train,
Quick question: is deadline to submit my transfer credit application and documentation?,384,dev,
how i submit my final confirmed copy or other mandatory papers? Thanks.,385,train,official>confirmed transcript>copy required>mandatory documents>papers
how can i submit my final confirmed copy other necessary papers? Thanks.,385,train,official>confirmed transcript>copy required>necessary documents>papers
"Hi, how can i submit final confirmed copy or other mandatory papers?",385,dev,official>confirmed transcript>copy required>mandatory documents>papers
Quick question: what deadline request alter my transfer credit appraisal?,386,train,changes>alter assessment>appraisal
Could you tell me what deadline to request modify to transfer credit appraisal?,386,train,changes>modify assessment>appraisal
what is the deadline to request modify to my transfer credit appraisal? Thanks.,386,dev,changes>modify assessment>appraisal
"Hi, how will i get away many transfer credits i have obtain?",387,train,find>get out>away received>obtain
Quick question: how will i determine away how many transfer credits i have obtain?,387,train,find>determine out>away received>obtain
how i see away how many transfer credits obtain?,387,dev,find>see out>away received>obtain
Quick question: what is a specified credit?,388,train,
Could you tell me what is a specified credit?,388,train,
what is a specified credit? Any idea?,388,dev,
what an unspecified credit what does the 1 h 2 y etc entail?,389,train,mean>entail
Help needed: what an unspecified credit what the 1 h 2 y etc imply?,389,train,mean>imply
Could you tell me what an unspecified credit does the 1 h 2 y etc imply?,389,dev,mean>imply
Quick question: what is a generic credit?,390,train,
Help needed: what is a generic credit?,390,train,
what is a generic credit? Any idea?,390,dev,
what is an exclusion? Thanks.,391,train,
"Hi, what is exclusion?",391,train,
"Hi, what is an exclusion?",391,dev,
Could you tell me what an extra?,392,train,
what is extra?,392,train,
Quick question: what is an extra?,392,dev,
Could you tell me can i forego grant transfer credit?,393,train,forfeit>forego awarded>grant
can i forego grant transfer credit? Any idea?,393,train,forfeit>forego awarded>grant
can i waive grant transfer credit? Thanks.,393,dev,forfeit>waive awarded>grant
Quick question: when i register courses at u of t mississauga?,394,train,
Could you tell me when should i register for courses at u t mississauga?,394,train,
Quick question: when should i register for courses at u of t mississauga?,394,dev,
i take courses previous university in the summer session before attending u of t mississauga can i obtain transfer credit these courses? Any idea?,395,train,taking>take receive>obtain
Could you tell me i am take courses my previous university in the summer session before attending u t mississauga i obtain transfer credit for these courses?,395,train,taking>take receive>obtain
i am take courses at my previous university in the summer session before attending u of t mississauga i obtain transfer credit for these courses?,395,dev,taking>take receive>obtain
will my transfer credits impact my fees?,396,train,affect>impact
will my transfer credits impact fees? Thanks.,396,train,affect>impact
will my transfer credits involve fees?,396,dev,affect>involve
Quick question: i have been omit a full credit course because i only obtain half credit transfer assume the full credit expulsion?,397,train,excluded>omit received>obtain take>assume exclusion>expulsion
i have been omit from a full credit course because i only obtain a half credit transfer i get full credit expulsion? Any idea?,397,train,excluded>omit received>obtain take>get exclusion>expulsion
i have been omit a full credit course because only obtain a half credit transfer can i carry the full credit expulsion? Any idea?,397,dev,excluded>omit received>obtain take>carry exclusion>expulsion
Quick question: how u of t mississauga s degree prerequisite affect my transfer credits?,398,train,requirements>prerequisite impact>affect
how u of t mississauga s degree prerequisite affect my transfer credits? Any idea?,398,train,requirements>prerequisite impact>affect
how do u t mississauga s degree prerequisite affect my transfer credits?,398,dev,requirements>prerequisite impact>affect
Help needed: does my tier transfer with credit to u of t?,399,train,grade>tier
Help needed: does tier transfer with the credit to u of t?,399,train,grade>tier
does my class transfer with the credit to u of t? Thanks.,399,dev,grade>class
Help needed: should i send the outcome from courses i get summer before i beginning u t mississauga?,400,train,results>outcome take>get start>beginning
should i send the outcome from courses i bring in the summer begin u t mississauga?,400,train,results>outcome take>bring start>begin
should i send the outcome courses carry in summer i begin u of t mississauga?,400,dev,results>outcome take>carry start>begin
Quick question: will credits attained in secondary school or a different post secondary institution be eligible for requirement of the computer science curriculum?,401,train,earned>attained prerequisites>requirement program>curriculum
Help needed: will credits attained in secondary school or a different post secondary institution eligible for requirement of the computer science curriculum?,401,train,earned>attained prerequisites>requirement program>curriculum
will credits gain in secondary school or at different post secondary institution eligible requirement of the computer science curriculum? Thanks.,401,dev,earned>gain prerequisites>requirement program>curriculum
Quick question: what are the admission prerequisite?,402,train,requirements>prerequisite
Help needed: what are the admission prerequisite?,402,train,requirements>prerequisite
Quick question: what are admission demand?,402,dev,requirements>demand
Could you tell me what is proper bachelor s degree?,403,train,appropriate>proper
what is an proper bachelor s degree? Any idea?,403,train,appropriate>proper
Help needed: what is an proper bachelor s degree?,403,dev,appropriate>proper
Could you tell me are three year bologna compliant degrees standard?,404,train,acceptable>standard
are three year bologna compliant degrees standard?,404,train,acceptable>standard
Help needed: are three year bologna compliant degrees standard?,404,dev,acceptable>standard
"Hi, i a four year bachelor s degree a college will it be standard?",405,train,acceptable>standard
i have a four year bachelor s degree from a college will it standard? Any idea?,405,train,acceptable>standard
i have four year bachelor s degree from a college will it be standard?,405,dev,acceptable>standard
Could you tell me can i implement phd curriculum directly from bachelor s degree?,406,train,apply>implement program>curriculum
can i implement to a phd curriculum directly a bachelor s degree? Any idea?,406,train,apply>implement program>curriculum
can i implement to a phd curriculum directly bachelor s degree? Any idea?,406,dev,apply>implement program>curriculum
i am an international applicant how do recognize you know my degree? Thanks.,407,train,know>recognize recognize>know
i am an international applicant how i recognize realize my degree? Thanks.,407,train,know>recognize recognize>realize
i am an international applicant how do i acknowledge you know my degree? Any idea?,407,dev,know>acknowledge recognize>know
"Hi, when implement?",408,train,apply>implement
when should i enforce? Any idea?,408,train,apply>enforce
Could you tell me when should i use?,408,dev,apply>use
Could you tell me i might lose the application deadline can i have extension?,409,train,miss>lose
i might overlook application deadline i have an extension?,409,train,miss>overlook
"Hi, i might overlook the application deadline i have an extension?",409,dev,miss>overlook
Help needed: i would wish to apply a postgraduate plan the university toronto where should i come the application shape?,410,train,like>wish graduate>postgraduate program>plan get>come form>shape
"Hi, i would wish to apply to a postgraduate curriculum the university of toronto i come application shape?",410,train,like>wish graduate>postgraduate program>curriculum get>come form>shape
"Hi, i would wish apply to a postgraduate plan the university of toronto where should i find application shape?",410,dev,like>wish graduate>postgraduate program>plan get>find form>shape
Help needed: will you accept application and encouraging papers inclined and submitted an broker or advisor?,411,train,supporting>encouraging documents>papers prepared>inclined agent>broker consultant>advisor
Could you tell me will you accept my application and encouraging papers inclined and submitted by broker or advisor?,411,train,supporting>encouraging documents>papers prepared>inclined agent>broker consultant>advisor
Quick question: will you accept my application and encouraging papers willing and submitted by an broker adviser?,411,dev,supporting>encouraging documents>papers prepared>willing agent>broker consultant>adviser
Help needed: i do not have access to the internet can i find a newspaper application form?,412,train,get>find paper>newspaper
i do not access to the internet can i make a newspaper application form? Any idea?,412,train,get>make paper>newspaper
Help needed: i do not have access to the internet find a newspaper application form?,412,dev,get>find paper>newspaper
do i to list all the schools and institutions i attended? Any idea?,413,train,
do i have to list all the schools institutions i have attended?,413,train,
do i to list all the schools and institutions i have attended?,413,dev,
"Hi, i wish employ more one plan i have to take more than one application?",414,train,want>wish apply>employ program>plan submit>take
Could you tell me i wishing to employ to more than one plan do to present more than one application?,414,train,want>wishing apply>employ program>plan submit>present
Quick question: i need to use more than one plan do i have to take more than one application?,414,dev,want>need apply>use program>plan submit>take
"Hi, i recently become a canadian permanent resident how can i update my statutory status on my application?",415,train,became>become legal>statutory
i recently become a canadian permanent resident how can update my lawful status on my application?,415,train,became>become legal>lawful
"Hi, i recently become canadian permanent resident i update my statutory status on my application?",415,dev,became>become legal>statutory
can i prepare modify to my application after i paid the application fee? Any idea?,416,train,make>prepare changes>modify
"Hi, can prepare modify to my application i paid the application fee?",416,train,make>prepare changes>modify
can get alteration to my application after i paid the application fee?,416,dev,make>get changes>alteration
how much is the application fee? Any idea?,417,train,
Quick question: how much is the application fee?,417,train,
Help needed: how much is the application fee?,417,dev,
"Hi, how should i salary the application fee?",418,train,pay>salary
Could you tell me how should i salary application fee?,418,train,pay>salary
Quick question: how should i salary application fee?,418,dev,pay>salary
Quick question: i alter my idea and do not need to go to postgraduate school anymore i come repayment of application fee?,419,train,changed>alter mind>idea want>need graduate>postgraduate get>come refund>repayment
Quick question: i altered my idea and do not need to go to postgraduate school anymore can come a repayment of the application fee?,419,train,changed>altered mind>idea want>need graduate>postgraduate get>come refund>repayment
i shift idea and do not need to go to postgraduate school anymore can i come repayment of the application fee?,419,dev,changed>shift mind>idea want>need graduate>postgraduate get>come refund>repayment
Help needed: how should scholarly transcripts be submitted?,420,train,academic>scholarly
how my scholarly transcripts be submitted? Any idea?,420,train,academic>scholarly
Quick question: how my scholarly transcripts be submitted?,420,dev,academic>scholarly
"Hi, my establishment will publish transcripts me but not establishment which i am applying you admit transcripts submitted by me?",421,train,institution>establishment release>publish institution>establishment accept>admit
my establishment publish transcripts to but not establishment to which i applying admit transcripts submitted by? Any idea?,421,train,institution>establishment release>publish institution>establishment accept>admit
Quick question: my establishment publish transcripts to me but not to the establishment to am applying will you admit transcripts submitted by?,421,dev,institution>establishment release>publish institution>establishment accept>admit
Quick question: my university sends transcripts electronically will the university of toronto admit electronic transcripts?,422,train,accept>admit
my university sends transcripts electronically will university toronto take electronic transcripts?,422,train,accept>take
my university sends transcripts electronically the university of toronto take electronic transcripts? Thanks.,422,dev,accept>take
"Hi, my copy does not include course championship or class what should i do?",423,train,transcript>copy title>championship grades>class
Help needed: my copy does not include course championship or class should i do?,423,train,transcript>copy title>championship grades>class
Quick question: my copy does not include course championship or class what should i do?,423,dev,transcript>copy title>championship grades>class
Quick question: what do i do if educational establishment shut?,424,train,institution>establishment closed>shut
what do do if my educational establishment has shut? Any idea?,424,train,institution>establishment closed>shut
what do i do if educational establishment shut?,424,dev,institution>establishment closed>shut
"Hi, i not consummated my ongoing degree nonetheless should?",425,train,completed>consummated current>ongoing yet>nonetheless
"Hi, i not accomplished my ongoing degree even i do?",425,train,completed>accomplished current>ongoing yet>even
i have not accomplished my ongoing degree still should i do? Thanks.,425,dev,completed>accomplished current>ongoing yet>still
"Hi, my name my confirmed transcripts is different passport other transcripts shall i allow papers explaining the disagreement?",426,train,official>confirmed provide>allow document>papers discrepancy>disagreement
my name in my confirmed transcripts different from my passport other transcripts shall offer a papers explaining disagreement? Any idea?,426,train,official>confirmed provide>offer document>papers discrepancy>disagreement
Could you tell me my name my confirmed transcripts is different from passport other transcripts shall i allow a papers explaining the divergence?,426,dev,official>confirmed provide>allow document>papers discrepancy>divergence
Help needed: my scholarly records are in a language other than english shall i also present english translations of papers?,427,train,academic>scholarly submit>present documents>papers
my scholarly records are in a language other than english shall also present english translations of papers? Any idea?,427,train,academic>scholarly submit>present documents>papers
my scholarly records are a language other english shall i present english translations of my papers?,427,dev,academic>scholarly submit>present documents>papers
Help needed: my transcripts are in french shall i present english translations?,428,train,submit>present
my transcripts in french shall i present english translations? Any idea?,428,train,submit>present
Could you tell me my transcripts are in french shall i present english translations?,428,dev,submit>present
can i come my transcripts back?,429,train,get>come
can i come my transcripts back? Thanks.,429,train,get>come
Quick question: can i come my transcripts back?,429,dev,get>come
Quick question: how many quotation missive are mandatory admission?,430,train,reference>quotation letters>missive required>mandatory
how many mention missive are necessitate for admission? Thanks.,430,train,reference>mention letters>missive required>necessitate
Quick question: how many mention missive are necessary for admission?,430,dev,reference>mention letters>missive required>necessary
Could you tell me what process for umpire?,431,train,referees>umpire
Quick question: what the process for umpire?,431,train,referees>umpire
Could you tell me what is the process umpire?,431,dev,referees>umpire
my umpire did not obtain email from the school of graduate studies could you please resend? Thanks.,432,train,referee>umpire receive>obtain
Could you tell me my umpire not obtain the email the school of graduate studies could you please resend it?,432,train,referee>umpire receive>obtain
Could you tell me my umpire did not obtain the email from the school of graduate studies could you please resend?,432,dev,referee>umpire receive>obtain
when are mention attributable? Thanks.,433,train,references>mention due>attributable
Could you tell me when are mention attributable?,433,train,references>mention due>attributable
when mention attributable?,433,dev,references>mention due>attributable
the contact information my umpire alter as already submitted the online application how can i delete the umpire s contact information? Any idea?,434,train,referee>umpire changed>alter edit>delete referee>umpire
the contact information of my umpire has modify i have already submitted the online application how can i delete the umpire s contact information? Any idea?,434,train,referee>umpire changed>modify edit>delete referee>umpire
"Hi, the contact information umpire has alter i have already submitted the online application can i delete the umpire s contact information?",434,dev,referee>umpire changed>alter edit>delete referee>umpire
how do love the alum unit obtain my supplemental materials? Thanks.,435,train,know>love graduate>alum received>obtain
how i love when the postgraduate unit obtain my supplemental materials? Thanks.,435,train,know>love graduate>postgraduate received>obtain
how do i love when alum unit obtain my supplemental materials? Any idea?,435,dev,know>love graduate>alum received>obtain
where do i transmit my application endorse papers?,436,train,send>transmit supporting>endorse documents>papers
where do transmit my application endorse papers? Any idea?,436,train,send>transmit supporting>endorse documents>papers
Help needed: where do transmit my application endorse papers?,436,dev,send>transmit supporting>endorse documents>papers
do i want to bring the gre test?,437,train,need>want take>bring exam>test
Could you tell me do i ask to get the gre test?,437,train,need>ask take>get exam>test
"Hi, do want to bring the gre test?",437,dev,need>want take>bring exam>test
english is not my first language do want to bring the toefl test? Thanks.,438,train,need>want take>bring exam>test
"Hi, english is not my first language do i want to carry the toefl test?",438,train,need>want take>carry exam>test
english is not my first language do i want hold the toefl test? Thanks.,438,dev,need>want take>hold exam>test
how employ for fiscal help? Thanks.,439,train,apply>employ financial>fiscal aid>help
Could you tell me how i implement for fiscal assistance?,439,train,apply>implement financial>fiscal aid>assistance
how do i enforce for fiscal assistance? Thanks.,439,dev,apply>enforce financial>fiscal aid>assistance
"Hi, will postgraduate unit bid me a support package?",440,train,graduate>postgraduate offer>bid funding>support
Could you tell me will my alumna unit bid me a support package?,440,train,graduate>alumna offer>bid funding>support
Quick question: will alum unit bid me a financing package?,440,dev,graduate>alum offer>bid funding>financing
Help needed: where can i find data the position of application?,441,train,get>find information>data status>position
where can i bring data on the position of my application? Thanks.,441,train,get>bring information>data status>position
where i come data on position of my application? Any idea?,441,dev,get>come information>data status>position
Quick question: when will i listen a decision on my application?,442,train,hear>listen
when will i listen decision on my application?,442,train,hear>listen
Quick question: when will i listen decision on my application?,442,dev,hear>listen
i send my application but i not heard back from the alum unit how do i acknowledge application and endorse papers have been obtain?,443,train,sent>send graduate>alum know>acknowledge supporting>endorse documents>papers received>obtain
"Hi, i send application but i have not heard back from the alumna unit how i acknowledge my application and encouraging papers have obtain?",443,train,sent>send graduate>alumna know>acknowledge supporting>encouraging documents>papers received>obtain
Quick question: i send application but i have not heard back from the alumna unit how i love application endorse papers have been obtain?,443,dev,sent>send graduate>alumna know>love supporting>endorse documents>papers received>obtain
the application deadline has passed but i even have admittance my application can i proceed? Thanks.,444,train,still>even access>admittance
Could you tell me the application deadline passed but i yet admittance to my application proceed?,444,train,still>yet access>admittance
"Hi, the application deadline passed i yet have admittance to my application i proceed?",444,dev,still>yet access>admittance
Quick question: will the school of graduate studies offer feedback students who been spurned?,445,train,provide>offer rejected>spurned
Help needed: will school of graduate studies allow feedback students who have been refuse?,445,train,provide>allow rejected>refuse
Could you tell me will the school graduate studies offer feedback for students have been refuse?,445,dev,provide>offer rejected>refuse
Could you tell me what is offer of admission?,446,train,
"Hi, what is an offer admission?",446,train,
what an offer of admission? Thanks.,446,dev,
Quick question: i been admitted nonetheless i a few query i get the concluding conclusion who do want to liaison?,447,train,however>nonetheless questions>query make>get final>concluding decision>conclusion need>want contact>liaison
"Hi, i have been admitted nonetheless i have few query i give concluding determination who do i ask liaison?",447,train,however>nonetheless questions>query make>give final>concluding decision>determination need>ask contact>liaison
Help needed: i have been admitted nonetheless i have a few query before i get the concluding determination who do i want to touch?,447,dev,however>nonetheless questions>query make>get final>concluding decision>determination need>want contact>touch
may i postpone admission to the university of toronto?,448,train,defer>postpone
"Hi, may i accede admission the university of toronto?",448,train,defer>accede
may i accede admission university of toronto?,448,dev,defer>accede
"Hi, do ask a survey license to survey in canada an international scholar?",449,train,need>ask study>survey permit>license study>survey student>scholar
Help needed: do i want a report license to report in canada as international scholar?,449,train,need>want study>report permit>license study>report student>scholar
do want a survey license report in canada as international scholar?,449,dev,need>want study>survey permit>license study>report student>scholar
Help needed: do i ask a visa in addition to my report allow to trip to canada?,450,train,need>ask study>report permit>allow travel>trip
Quick question: do i ask a visa in addition to report allow to trip to canada?,450,train,need>ask study>report permit>allow travel>trip
Quick question: do i want a visa addition my report allow to trip to canada?,450,dev,need>want study>report permit>allow travel>trip
"Hi, can i attend university a high school study allow?",451,train,permit>allow
can attend university with a high school study allow? Thanks.,451,train,permit>allow
can attend university with a high school study license? Any idea?,451,dev,permit>license
am i entitled to work in canada while examine?,452,train,eligible>entitled studying>examine
am i entitled to work canada while examine? Thanks.,452,train,eligible>entitled studying>examine
am i entitled to work in canada while examine? Any idea?,452,dev,eligible>entitled studying>examine
"Hi, how lengthy does it bring cic to process my application?",453,train,long>lengthy take>bring
how lasting it carry cic to process my application? Any idea?,453,train,long>lasting take>carry
Could you tell me how prolonged does it get cic to process my application?,453,dev,long>prolonged take>get
my allow is about to expire how and when should i apply to extend it?,454,train,permit>allow
Help needed: my allow is about to expire how and when should i apply to extend?,454,train,permit>allow
my licence about to expire and when should i apply to extend? Any idea?,454,dev,permit>licence
Quick question: my visa or eta is about to expire or already invalid i trip rejoin to canada valid report licence?,455,train,expired>invalid travel>trip return>rejoin study>report permit>licence
my visa or eta to expire already invalid can i trip rejoin to canada with my valid report licence? Thanks.,455,train,expired>invalid travel>trip return>rejoin study>report permit>licence
Quick question: my visa or eta is about to expire or already invalid trip revert canada with valid report license?,455,dev,expired>invalid travel>trip return>revert study>report permit>license
am i eligible to bide in canada after finish my degree plan? Thanks.,456,train,stay>bide completing>finish program>plan
"Hi, am eligible remain in canada finish my degree plan?",456,train,stay>remain completing>finish program>plan
"Hi, am i eligible to stick in canada after finish degree plan?",456,dev,stay>stick completing>finish program>plan
can work on and or hit campus? Any idea?,457,train,off>hit
Could you tell me can i work on and away campus?,457,train,off>away
Quick question: can i work on and or away campus?,457,dev,off>away
can i apply my report allow to utilize for a sin? Any idea?,458,train,use>apply study>report permit>allow apply>utilize
Quick question: can i apply my survey license to utilize for a sin?,458,train,use>apply study>survey permit>license apply>utilize
"Hi, can i apply survey license utilize a sin?",458,dev,use>apply study>survey permit>license apply>utilize
how do i widen survey allow? Any idea?,459,train,extend>widen study>survey permit>allow
how widen my survey licence? Thanks.,459,train,extend>widen study>survey permit>licence
how prolong my survey allow? Any idea?,459,dev,extend>prolong study>survey permit>allow
where can i find data applying for a post postgraduate operate license pgwp? Thanks.,460,train,get>find information>data graduate>postgraduate work>operate permit>license
Could you tell me where i find data on applying for a post postgraduate operate license pgwp?,460,train,get>find information>data graduate>postgraduate work>operate permit>license
where can i take data on applying a post postgraduate operate license pgwp?,460,dev,get>take information>data graduate>postgraduate work>operate permit>license
does fell a course or take a gap year impact my judicial position? Thanks.,461,train,dropping>fell taking>take affect>impact legal>judicial status>position
Quick question: does falling a course or take a gap year impact my legitimate position?,461,train,dropping>falling taking>take affect>impact legal>legitimate status>position
Help needed: does fell a course or take a gap year involve legitimate position?,461,dev,dropping>fell taking>take affect>involve legal>legitimate status>position
"Hi, who i speak to i have questions or want help with my statutory position survey operate co op license s?",462,train,talk>speak need>want legal>statutory status>position study>survey work>operate permit>license
who do i speak to if i have questions or want help with my lawful position and or report operate co op license s? Thanks.,462,train,talk>speak need>want legal>lawful status>position study>report work>operate permit>license
Could you tell me who speak to if i questions or ask help with statutory position and report operate co op license s?,462,dev,talk>speak need>ask legal>statutory status>position study>report work>operate permit>license
how find my u t scholar scorecard?,463,train,get>find student>scholar card>scorecard
"Hi, how can i find u of t scholar scorecard?",463,train,get>find student>scholar card>scorecard
Help needed: how can i come u of t pupil scorecard?,463,dev,get>come student>pupil card>scorecard
Quick question: how do i enroll in my first year courses?,464,train,
Help needed: how i enroll in my first year courses?,464,train,
how do i enroll in my first year courses? Thanks.,464,dev,
can i switch path timetable? Any idea?,465,train,change>switch course>path
can i alter my path timetable?,465,train,change>alter course>path
Help needed: can i alteration my path timetable?,465,dev,change>alteration course>path
are any courses provide online? Thanks.,466,train,offered>provide
Help needed: are courses provide online?,466,train,offered>provide
Help needed: are any courses provide online?,466,dev,offered>provide
can i fell a course or report component time?,467,train,drop>fell study>report part>component
"Hi, can i flatten a course or survey portion time?",467,train,drop>flatten study>survey part>portion
can i fall a course survey component time? Thanks.,467,dev,drop>fall study>survey part>component
Could you tell me what sort of computer or laptop i bargain?,468,train,kind>sort buy>bargain
what sort computer or laptop should i bargain? Thanks.,468,train,kind>sort buy>bargain
Could you tell me what sort computer or laptop should bargain?,468,dev,kind>sort buy>bargain
how can i salary my tuition fees?,469,train,pay>salary
Could you tell me how can i salary tuition fees?,469,train,pay>salary
how can salary my tuition fees?,469,dev,pay>salary
Could you tell me it tell engineering applicant portal that i will be obtain scholarship for first year do i have to something obtain this?,470,train,says>tell receiving>obtain receive>obtain
it tell in engineering applicant portal that i will obtain a scholarship for first year do i have to do something to obtain this? Thanks.,470,train,says>tell receiving>obtain receive>obtain
"Hi, it tell my engineering applicant portal that will be obtain a scholarship first year do i have to do something to obtain?",470,dev,says>tell receiving>obtain receive>obtain
where can i get help with housing? Any idea?,471,train,find>get
Quick question: where get help housing?,471,train,find>get
Quick question: where can i obtain help housing?,471,dev,find>obtain
i m an international scholar this will be my first time analyze in canada can i devise for arrival?,472,train,student>scholar studying>analyze prepare>devise
i m an international scholar and this will be my first time analyze in canada how i devise for arrival?,472,train,student>scholar studying>analyze prepare>devise
"Hi, i m an international scholar and this will my first time analyze in canada how can i ready arrival?",472,dev,student>scholar studying>analyze prepare>ready
"Hi, i m an international scholar where can determine data report license operate license?",473,train,student>scholar find>determine information>data study>report permits>license work>operate permits>license
i m an international scholar can get data on report license and operate license? Any idea?,473,train,student>scholar find>get information>data study>report permits>license work>operate permits>license
Help needed: i m an international scholar where can i see data on report license and operate license?,473,dev,student>scholar find>see information>data study>report permits>license work>operate permits>license
i a wellness subject or impairment that may affect my academic performance what accommodations are useable? Thanks.,474,train,health>wellness issue>subject disability>impairment impact>affect available>useable
Quick question: i wellness matter or impairment that may affect my academic performance what accommodations are accessible?,474,train,health>wellness issue>matter disability>impairment impact>affect available>accessible
i have a wellness subject or impairment may affect my academic performance what accommodations are accessible?,474,dev,health>wellness issue>subject disability>impairment impact>affect available>accessible
i m not sense good can i look a physician psychological wellness professional campus? Any idea?,475,train,feeling>sense well>good see>look doctor>physician mental>psychological health>wellness
Could you tell me i m not sense good can i realize physician psychological wellness professional on campus?,475,train,feeling>sense well>good see>realize doctor>physician mental>psychological health>wellness
Could you tell me i m not sense good can i realize a physician or psychological wellness professional campus?,475,dev,feeling>sense well>good see>realize doctor>physician mental>psychological health>wellness
Help needed: do i have health or dental insurance coverage through u of t?,476,train,
do have health or dental insurance coverage through u of t? Any idea?,476,train,
do i have health or dental insurance coverage through u of t? Any idea?,476,dev,
i obtain a fishy see email from a u of t account how can i say it s lawful?,477,train,received>obtain suspicious>fishy looking>see tell>say legitimate>lawful
Could you tell me i obtain a fishy see email from a u of t account can i assure if it s valid?,477,train,received>obtain suspicious>fishy looking>see tell>assure legitimate>valid
